,identifiers,country,gender,age,stratum,education,efficacy1,efficacy2,efficacy3,efficacy4,efficacy5,efficacy6,efficacy7,efficacy8,PVMATH1,PVMATH2,PVMATH3,PVMATH4,PVMATH5
1920,NLD5280000NLD00021052800000007801921,NLD,1.0,16.0,2.0,6,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,666.311,679.5529,621.9115,642.9428,636.7113
1921,NLD5280000NLD00021052800000007801922,NLD,1.0,15.42,2.0,6,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,565.7501,594.5708,571.2027,570.4237,587.5604
1922,NLD5280000NLD00021052800000007801923,NLD,2.0,16.0,2.0,6,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,684.9276,707.5167,720.7587,690.3801,641.3071
1923,NLD5280000NLD00021052800000007801924,NLD,2.0,15.42,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,468.8503,503.9025,487.5448,470.4082,466.5135
1924,NLD5280000NLD00021052800000007801925,NLD,2.0,16.08,2.0,6,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,621.522,684.616,657.3532,618.4063,629.3114
1925,NLD5280000NLD00021052800000007801926,NLD,2.0,15.83,2.0,6,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,596.0508,584.3667,603.8402,595.2718,631.8819
1926,NLD5280000NLD00021052800000007801927,NLD,1.0,15.75,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,613.2653,652.2122,652.9911,665.4541,691.1591
1927,NLD5280000NLD00021052800000007801928,NLD,1.0,15.92,2.0,6,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,583.8994,537.942,544.1735,576.11,608.0464
1928,NLD5280000NLD00021052800000007801929,NLD,2.0,15.75,2.0,6,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,575.0195,560.2197,582.8088,568.009,565.6722
1929,NLD5280000NLD00021052800000007801930,NLD,2.0,15.42,2.0,6,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,636.0103,637.5682,614.979,635.2313,618.8737
1930,NLD5280000NLD00021052800000007801931,NLD,2.0,15.58,2.0,6,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,703.7778,653.1469,639.126,635.2313,613.4211
1931,NLD5280000NLD00021052800000007801932,NLD,1.0,16.0,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,489.3363,515.0413,505.694,533.7358,494.01
1932,NLD5280000NLD00021052800000007801933,NLD,1.0,16.17,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,581.3289,569.6448,562.6344,562.6344,573.5395
1933,NLD5280000NLD00021052800000007901934,NLD,2.0,15.67,2.0,6,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,544.1735,523.1422,493.5426,546.5104,526.258
1934,NLD5280000NLD00021052800000007901935,NLD,2.0,16.0,2.0,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,603.5286,601.1918,610.539,643.2544,612.8758
1935,NLD5280000NLD00021052800000007901936,NLD,1.0,15.83,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,660.7805,661.5594,601.5812,647.5386,678.6961
1936,NLD5280000NLD00021052800000007901937,NLD,2.0,15.83,2.0,6,3.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,530.5421,557.026,531.3211,541.4473,528.2053
1937,NLD5280000NLD00021052800000007901938,NLD,2.0,15.5,2.0,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,607.0338,562.6344,587.5604,586.7814,615.6021
1938,NLD5280000NLD00021052800000007901939,NLD,1.0,16.08,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,597.0634,621.9894,599.4002,582.2636,605.6317
1939,NLD5280000NLD00021052800000007901940,NLD,1.0,15.67,2.0,6,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,657.509,597.5308,621.6778,599.0886,620.8989
1940,NLD5280000NLD00021052800000007901941,NLD,1.0,15.58,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,542.3041,578.9142,579.6931,556.325,585.9246
1941,NLD5280000NLD00021052800000007901942,NLD,1.0,16.08,2.0,6,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,665.3762,668.492,646.6817,662.2605,616.3032
1942,NLD5280000NLD00021052800000007901943,NLD,2.0,15.67,2.0,6,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,606.177,597.6087,603.8402,622.5347,591.3772
1943,NLD5280000NLD00021052800000007901944,NLD,2.0,15.42,2.0,6,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,600.7244,632.6609,601.5033,626.4294,575.7984
1944,NLD5280000NLD00021052800000007901945,NLD,1.0,15.5,2.0,6,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,563.4133,533.8137,527.5822,527.5822,532.2558
1945,NLD5280000NLD00021052800000007901946,NLD,2.0,15.33,2.0,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,590.6761,557.1818,578.9921,524.4664,530.6979
1946,NLD5280000NLD00021052800000007901947,NLD,2.0,15.75,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,640.1387,615.2126,580.1605,623.781,601.1918
1947,NLD5280000NLD00021052800000007901948,NLD,1.0,15.33,2.0,6,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,512.0813,471.5766,473.9134,534.6705,516.7549
1948,NLD5280000NLD00021052800000007901949,NLD,1.0,16.17,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,640.9955,595.0382,598.9329,586.4699,555.3124
1949,NLD5280000NLD00021052800000007901950,NLD,1.0,15.92,2.0,6,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,612.72,613.499,601.036,613.499,637.6461
1950,NLD5280000NLD00021052800000007901951,NLD,1.0,15.33,2.0,6,2.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,573.4616,550.8724,586.7035,567.2301,569.5669
1951,NLD5280000NLD00021052800000007901952,NLD,2.0,15.58,2.0,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,679.1634,672.9319,662.8057,678.3845,666.7004
1952,NLD5280000NLD00021052800000007901953,NLD,1.0,15.33,2.0,6,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,596.596,586.4699,588.0277,589.5856,616.0695
1953,NLD5280000NLD00021052800000007901954,NLD,1.0,16.0,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,559.5965,613.3432,554.1439,560.3754,637.4903
1954,NLD5280000NLD00021052800000007901955,NLD,1.0,16.25,2.0,6,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,596.2845,698.3253,618.0947,639.126,590.8319
1955,NLD5280000NLD00021052800000007901956,NLD,1.0,15.42,2.0,6,1.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,589.1961,555.7018,549.4703,561.9333,559.5965
1956,NLD5280000NLD00021052800000007901957,NLD,1.0,16.0,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,523.5317,568.7101,514.1845,574.1626,529.7632
1957,NLD5280000NLD00021052800000007901958,NLD,1.0,15.75,2.0,6,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,720.8366,653.069,659.3005,603.217,653.069
1958,NLD5280000NLD00021052800000007901959,NLD,2.0,15.75,2.0,6,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,596.2066,600.1013,614.1221,587.6383,567.3859
1959,NLD5280000NLD00021052800000008001960,NLD,1.0,15.25,2.0,6,4.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,525.0896,480.6901,525.0896,500.1636,525.8685
1960,NLD5280000NLD00021052800000008001961,NLD,1.0,15.25,2.0,6,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,628.4546,635.465,620.6652,633.1282,623.002
1961,NLD5280000NLD00021052800000008001962,NLD,2.0,15.42,2.0,6,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,695.2874,654.7827,689.0559,732.6764,704.6347
1962,NLD5280000NLD00021052800000008001963,NLD,1.0,15.5,2.0,6,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,564.8933,561.7775,559.4407,566.4512,559.4407
1963,NLD5280000NLD00021052800000008001964,NLD,2.0,15.92,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,608.5138,598.3876,627.2083,628.7662,648.2396
1964,NLD5280000NLD00021052800000008001965,NLD,1.0,15.33,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,560.2976,587.5604,556.4029,566.5291,579.771
1965,NLD5280000NLD00021052800000008001966,NLD,1.0,15.42,2.0,6,2.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,554.9229,575.1753,503.513,538.5652,580.6278
1966,NLD5280000NLD00021052800000008001967,NLD,1.0,15.33,2.0,6,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,550.0935,537.6305,505.694,551.6513,529.0622
1967,NLD5280000NLD00021052800000008001968,NLD,2.0,15.67,2.0,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,652.368,600.1792,646.9154,639.905,641.4628
1968,NLD5280000NLD00021052800000008001969,NLD,1.0,15.5,2.0,6,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,624.1704,633.5177,609.3706,619.4968,600.8023
1969,NLD5280000NLD00021052800000008001970,NLD,2.0,15.33,2.0,6,1.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,588.0277,615.2905,628.5325,589.5856,584.912
1970,NLD5280000NLD00021052800000008001971,NLD,2.0,15.75,2.0,6,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,638.2692,596.9855,622.6905,629.7009,620.3536
1971,NLD5280000NLD00021052800000008001972,NLD,1.0,15.83,2.0,6,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,605.8654,564.5817,589.5077,582.4973,578.6026
1972,NLD5280000NLD00021052800000008001973,NLD,1.0,15.25,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,532.1779,499.4625,500.2415,529.8411,503.3572
1973,NLD5280000NLD00021052800000008001974,NLD,1.0,15.33,2.0,6,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,633.5956,585.3014,643.7218,590.754,599.3223
1974,NLD5280000NLD00021052800000008001975,NLD,1.0,15.58,2.0,6,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,487.8564,512.7824,505.7719,524.4664,505.7719
1975,NLD5280000NLD00021052800000008001976,NLD,2.0,15.83,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,615.9916,625.3388,648.707,591.0656,613.6548
1976,NLD5280000NLD00021052800000008001977,NLD,1.0,15.83,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,553.4429,484.1175,527.738,529.2958,515.275
1977,NLD5280000NLD00021052800000008001978,NLD,2.0,16.17,2.0,6,1.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,619.4968,621.0547,601.5812,582.8867,585.2236
1978,NLD5280000NLD00021052800000008001979,NLD,2.0,16.08,2.0,6,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,737.8953,687.2644,711.4114,717.6429,737.1164
1979,NLD5280000NLD00021052800000008001980,NLD,2.0,15.67,2.0,6,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,627.9872,625.6504,642.787,601.5033,659.1447
1980,NLD5280000NLD00021052800000008001981,NLD,1.0,15.67,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,576.11,634.5303,618.9516,595.5834,604.1517
1981,NLD5280000NLD00021052800000008001982,NLD,2.0,15.25,2.0,6,2.0,1.0,2.0,1.0,4.0,2.0,4.0,2.0,650.6543,672.4646,666.2331,637.4124,661.5594
1982,NLD5280000NLD00021052800000008001983,NLD,1.0,15.42,2.0,6,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,648.7849,638.6587,624.6378,621.522,638.6587
1983,NLD5280000NLD00021052800000008001984,NLD,2.0,15.25,2.0,6,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,617.0821,627.9872,653.6922,635.7766,675.5024
1984,NLD5280000NLD00021052800000008001985,NLD,2.0,15.33,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,623.4694,593.8698,572.0595,614.9011,596.9855
1985,NLD5280000NLD00011052800000008101986,NLD,2.0,15.83,1.0,5,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,568.1648,516.7549,524.5443,531.5548,487.9343
1986,NLD5280000NLD00011052800000008101987,NLD,2.0,15.92,1.0,5,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,481.547,497.1257,497.9047,491.6732,506.473
1987,NLD5280000NLD00011052800000008101988,NLD,1.0,15.5,1.0,5,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,515.976,466.124,494.1658,505.0709,526.1022
1988,NLD5280000NLD00011052800000008101989,NLD,2.0,16.0,1.0,5,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,547.1335,527.6601,558.0386,582.9646,541.6809
1989,NLD5280000NLD00011052800000008101990,NLD,2.0,15.33,1.0,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,501.8772,521.3507,589.1182,491.7511,536.9294
1990,NLD5280000NLD00011052800000008101991,NLD,1.0,16.0,1.0,5,3.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,522.1296,495.6457,517.456,527.5822,487.8564
1991,NLD5280000NLD00011052800000008101992,NLD,1.0,15.5,1.0,5,4.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,552.8976,470.3303,481.2354,517.8455,516.2876
1992,NLD5280000NLD00011052800000008101993,NLD,1.0,15.42,1.0,5,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,375.6115,410.6637,425.4635,413.0005,406.769
1993,NLD5280000NLD00011052800000008101994,NLD,2.0,16.17,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,507.174,529.7632,514.9634,496.2689,523.5317
1994,NLD5280000NLD00011052800000008101995,NLD,1.0,15.83,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,451.2463,395.1628,443.4569,475.3934,432.5518
1995,NLD5280000NLD00011052800000008101996,NLD,2.0,15.5,1.0,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,506.2393,464.9556,440.0296,485.9869,485.9869
1996,NLD5280000NLD00011052800000008101997,NLD,1.0,15.92,1.0,5,1.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,540.4346,515.5086,545.8872,524.077,512.3929
1997,NLD5280000NLD00011052800000008101998,NLD,1.0,15.83,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,518.936,503.3572,525.1675,529.0622,511.1466
1998,NLD5280000NLD00011052800000008101999,NLD,1.0,15.33,1.0,5,3.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,408.5605,452.96,431.1497,407.0026,406.2237
1999,NLD5280000NLD00011052800000008102000,NLD,2.0,15.83,1.0,5,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,465.8903,363.8495,423.0488,449.5326,436.2907
2000,NLD5280000NLD00011052800000008102001,NLD,2.0,16.0,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,550.0935,550.0935,512.7045,558.6618,515.8202
2001,NLD5280000NLD00011052800000008102002,NLD,1.0,16.17,1.0,5,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,487.1553,488.7132,434.1876,432.6297,510.5234
2002,NLD5280000NLD00011052800000008102003,NLD,2.0,15.33,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,565.828,486.3764,533.8916,544.7967,567.3859
2003,NLD5280000NLD00011052800000008102004,NLD,1.0,16.08,1.0,5,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,430.916,455.842,462.8525,470.6418,461.2946
2004,NLD5280000NLD00011052800000008102005,NLD,2.0,15.33,1.0,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,466.2019,479.4438,452.96,470.8755,474.7702
2005,NLD5280000NLD00011052800000008102006,NLD,1.0,16.0,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,416.4278,439.017,439.7959,450.701,428.8908
2006,NLD5280000NLD00011052800000008102007,NLD,2.0,15.67,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,437.3812,457.6336,423.3603,419.4656,491.9068
2007,NLD5280000NLD00011052800000008102008,NLD,2.0,16.17,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,399.0575,403.7311,416.973,407.6258,448.9095
2008,NLD5280000NLD00011052800000008102009,NLD,1.0,15.75,1.0,5,2.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,441.0422,421.5688,456.621,423.1267,448.0527
2009,NLD5280000NLD00011052800000008102010,NLD,1.0,16.0,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,444.7032,468.0714,428.3455,448.5979,494.5552
2010,NLD5280000NLD00011052800000008202011,NLD,1.0,15.42,1.0,5,3.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,522.3633,514.5739,527.0369,491.2058,519.2475
2011,NLD5280000NLD00011052800000008202012,NLD,1.0,15.25,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,383.0893,439.9517,381.5314,408.0153,456.3094
2012,NLD5280000NLD00011052800000008202013,NLD,1.0,15.92,1.0,5,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,334.3278,345.2329,309.4018,349.9065,347.5697
2013,NLD5280000NLD00011052800000008202014,NLD,2.0,15.5,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,484.429,466.5135,481.3133,510.9129,485.208
2014,NLD5280000NLD00011052800000008202015,NLD,1.0,15.33,1.0,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,402.1732,383.4787,390.4892,407.6258,394.3839
2015,NLD5280000NLD00011052800000008202016,NLD,1.0,15.58,1.0,5,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,505.3825,510.0561,513.9508,538.0978,513.9508
2016,NLD5280000NLD00011052800000008202017,NLD,1.0,15.92,1.0,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,397.4217,416.8952,444.9369,395.8638,435.5897
2017,NLD5280000NLD00011052800000008202018,NLD,2.0,15.5,1.0,5,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,423.9056,423.1267,451.9473,424.6845,472.1997
2018,NLD5280000NLD00011052800000008202019,NLD,1.0,15.5,1.0,5,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,406.1458,385.8934,367.1989,391.346,385.1145
2019,NLD5280000NLD00011052800000008202020,NLD,2.0,15.83,1.0,5,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,533.5021,520.2602,499.2289,524.9338,485.9869
2020,NLD5280000NLD00011052800000008202021,NLD,2.0,15.92,1.0,5,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,508.7319,546.8998,491.5953,519.637,526.6475
2021,NLD5280000NLD00011052800000008202022,NLD,1.0,15.42,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,376.4683,402.9522,400.6154,384.2577,366.3421
2022,NLD5280000NLD00011052800000008202023,NLD,2.0,15.67,1.0,5,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,513.7171,491.9068,569.8006,514.496,516.8328
2023,NLD5280000NLD00011052800000008202024,NLD,1.0,15.5,1.0,5,3.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,475.3155,465.1893,488.5574,431.695,446.4948
2024,NLD5280000NLD00011052800000008202025,NLD,2.0,16.17,1.0,5,2.0,1.0,3.0,3.0,4.0,4.0,4.0,2.0,479.9891,490.1153,478.4312,506.473,496.3468
2025,NLD5280000NLD00011052800000008202026,NLD,2.0,16.08,1.0,5,3.0,2.0,2.0,2.0,9.0,1.0,1.0,3.0,494.9447,459.1136,487.9343,470.7976,481.7028
2026,NLD5280000NLD00011052800000008202027,NLD,2.0,15.25,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,522.1296,458.2567,452.8042,458.2567,479.2881
2027,NLD5280000NLD00011052800000008202028,NLD,1.0,15.58,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,331.4457,329.8878,355.5928,353.256,317.4248
2028,NLD5280000NLD00011052800000008202029,NLD,1.0,15.42,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,439.4843,454.2842,434.0318,420.7898,434.8107
2029,NLD5280000NLD00011052800000008202030,NLD,1.0,15.83,1.0,5,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,477.9639,475.627,462.3851,458.4904,446.0274
2030,NLD5280000NLD00011052800000008202031,NLD,2.0,15.33,1.0,5,9.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,375.7673,334.4836,363.3043,388.2303,395.2407
2031,NLD5280000NLD00011052800000008202032,NLD,1.0,15.75,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,486.2985,484.7406,434.1097,464.4882,490.9721
2032,NLD5280000NLD00011052800000008202033,NLD,2.0,15.42,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,409.8068,406.6911,393.4491,407.47,419.933
2033,NLD5280000NLD00011052800000008202034,NLD,1.0,15.5,1.0,5,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,450.4674,481.6249,497.9826,487.8564,512.7824
2034,NLD5280000NLD00011052800000008202035,NLD,2.0,16.0,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,399.9143,424.0614,401.4722,434.9665,449.7663
2035,NLD5280000NLD00011052800000008202036,NLD,2.0,15.42,1.0,5,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,414.792,356.3717,425.6971,445.9495,444.3916
2036,NLD5280000NLD00011052800000008202037,NLD,2.0,15.75,1.0,5,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,462.7746,463.5535,419.933,449.5326,492.3742
2037,NLD5280000NLD00011052800000008202038,NLD,1.0,15.58,1.0,5,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,357.4622,325.5258,403.4195,357.4622,374.5988
2038,NLD5280000NLD00021052800000008302039,NLD,2.0,15.25,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,681.8897,632.8166,638.2692,615.68,603.217
2039,NLD5280000NLD00021052800000008302040,NLD,1.0,15.92,2.0,6,1.0,1.0,2.0,1.0,3.0,4.0,4.0,3.0,586.8593,626.5851,604.7749,596.9855,628.143
2040,NLD5280000NLD00021052800000008302041,NLD,1.0,16.0,2.0,6,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,664.831,650.8101,693.6517,611.8632,600.1792
2041,NLD5280000NLD00021052800000008302042,NLD,1.0,15.67,2.0,6,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,542.3041,571.9037,567.2301,571.9037,566.4512
2042,NLD5280000NLD00021052800000008302043,NLD,2.0,16.08,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,475.3155,500.2415,529.8411,493.231,500.2415
2043,NLD5280000NLD00021052800000008302044,NLD,2.0,15.33,2.0,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,504.1362,515.0413,529.8411,536.8515,515.8202
2044,NLD5280000NLD00021052800000008302045,NLD,1.0,16.17,2.0,6,4.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,575.7205,614.6674,561.6996,625.5725,602.2044
2045,NLD5280000NLD00021052800000008302046,NLD,2.0,15.92,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,642.086,680.2539,684.1486,676.3592,700.5063
2046,NLD5280000NLD00021052800000008302047,NLD,2.0,15.42,2.0,6,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,503.3572,492.4521,511.9255,524.3885,522.8307
2047,NLD5280000NLD00021052800000008302048,NLD,1.0,15.42,2.0,6,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,519.0918,509.7445,511.3024,473.9134,524.5443
2048,NLD5280000NLD00021052800000008302049,NLD,1.0,16.17,2.0,6,3.0,1.0,2.0,3.0,1.0,4.0,3.0,3.0,607.7348,628.7662,592.1561,579.6931,592.1561
2049,NLD5280000NLD00021052800000008302050,NLD,2.0,15.83,2.0,6,3.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,589.1182,530.6979,555.6239,604.697,543.9399
2050,NLD5280000NLD00021052800000008302051,NLD,2.0,15.58,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,544.3293,573.929,548.224,534.2031,549.003
2051,NLD5280000NLD00021052800000008302052,NLD,2.0,15.75,2.0,6,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,614.6674,636.4776,652.8353,603.7623,630.2461
2052,NLD5280000NLD00021052800000008302053,NLD,1.0,15.67,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,516.6771,589.1182,594.5708,584.4446,568.0869
2053,NLD5280000NLD00021052800000008302054,NLD,1.0,15.58,2.0,6,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,620.5094,710.8662,644.6565,646.2144,623.6252
2054,NLD5280000NLD00021052800000008302055,NLD,2.0,15.67,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,626.4294,620.1979,604.6191,592.935,653.6922
2055,NLD5280000NLD00021052800000008302056,NLD,2.0,15.5,2.0,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,643.0207,695.2095,689.757,638.3471,693.6517
2056,NLD5280000NLD00021052800000008302057,NLD,2.0,15.33,2.0,6,2.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,585.2236,504.993,488.6353,533.8137,532.2558
2057,NLD5280000NLD00021052800000008302058,NLD,1.0,15.25,2.0,6,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,548.6135,543.9399,512.0034,504.2141,539.2662
2058,NLD5280000NLD00021052800000008302059,NLD,1.0,16.0,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,624.6378,604.3854,611.3959,627.7535,597.375
2059,NLD5280000NLD00021052800000008402060,NLD,2.0,15.67,2.0,6,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,612.6422,574.4742,598.6213,590.8319,573.6953
2060,NLD5280000NLD00021052800000008402061,NLD,1.0,15.67,2.0,6,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,527.5822,456.6989,490.9721,478.5091,441.1201
2061,NLD5280000NLD00021052800000008402062,NLD,1.0,16.08,2.0,6,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,562.7123,542.4599,528.439,547.9124,538.5652
2062,NLD5280000NLD00021052800000008402063,NLD,2.0,15.92,2.0,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,563.3354,589.8193,582.0299,610.0717,549.3145
2063,NLD5280000NLD00021052800000008402064,NLD,1.0,15.92,2.0,6,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,688.7444,616.3032,599.9455,631.8819,628.7662
2064,NLD5280000NLD00021052800000008402065,NLD,1.0,15.67,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,540.7462,515.0413,518.157,548.5356,536.8515
